Mod:Item:MetaData, Localized Name
thaumcraft:scribing_tools, Scribing Tools
thaumcraft:thaumometer, Thaumometer
thaumcraft:resonator, Essentia Resonator
thaumcraft:sanity_checker, Sanity Checker
thaumcraft:hand_mirror, Magic Hand Mirror
thaumcraft:thaumium_axe, Thaumium Axe
thaumcraft:thaumium_sword, Thaumium Sword
thaumcraft:thaumium_shovel, Thaumium Shovel
thaumcraft:thaumium_pick, Thaumium Pickaxe
thaumcraft:thaumium_hoe, Thaumium Hoe
thaumcraft:void_axe, Void Axe
thaumcraft:void_sword, Void Sword
thaumcraft:void_shovel, Void Shovel
thaumcraft:void_pick, Void Pickaxe
thaumcraft:void_hoe, Void Hoe
thaumcraft:elemental_axe, Axe of the Stream
thaumcraft:elemental_sword, Sword of the Zephyr
thaumcraft:elemental_shovel, Shovel of the Earthmover
thaumcraft:elemental_pick, Pickaxe of the Core
thaumcraft:elemental_hoe, Hoe of Growth
thaumcraft:primal_crusher, Primal Crusher
thaumcraft:crimson_blade, Crimson Blade
thaumcraft:grapple_gun, Arcane Grappler
thaumcraft:grapple_gun_tip, Grappler Head
thaumcraft:grapple_gun_spool, Grappler Spool
thaumcraft:goggles, Goggles of Revealing
thaumcraft:thaumium_helm, Thaumium Helm
thaumcraft:thaumium_chest, Thaumium Chestplate
thaumcraft:thaumium_legs, Thaumium Leggings
thaumcraft:thaumium_boots, Thaumium Boots
thaumcraft:cloth_chest, Thaumaturge's Robe
thaumcraft:cloth_legs, Thaumaturge's Leggings
thaumcraft:cloth_boots, Thaumaturge's Boots
thaumcraft:traveller_boots, Boots of the Traveller
thaumcraft:fortress_helm, Thaumium Fortress Helm
thaumcraft:fortress_chest, Thaumium Fortress Cuirass
thaumcraft:fortress_legs, Thaumium Fortress Thigh Guards
thaumcraft:void_helm, Void Helm
thaumcraft:void_chest, Void Chestplate
thaumcraft:void_legs, Void Leggings
thaumcraft:void_boots, Void Boots
thaumcraft:void_robe_helm, Void Thaumaturge Hood
thaumcraft:void_robe_chest, Void Thaumaturge Robe
thaumcraft:void_robe_legs, Void Thaumaturge Leggings
thaumcraft:crimson_plate_helm, Crimson Cult Helm
thaumcraft:crimson_plate_chest, Crimson Cult Chestplate
thaumcraft:crimson_plate_legs, Crimson Cult Greaves
thaumcraft:crimson_boots, Crimson Cult Boots
thaumcraft:crimson_robe_helm, Crimson Cult Hood
thaumcraft:crimson_robe_chest, Crimson Cult Robe
thaumcraft:crimson_robe_legs, Crimson Cult Leggings
thaumcraft:crimson_praetor_helm, Crimson Praetor Helm
thaumcraft:crimson_praetor_chest, Crimson Praetor Chestplate
thaumcraft:crimson_praetor_legs, Crimson Praetor Greaves
thaumcraft:baubles:0, Mundane Amulet
thaumcraft:baubles:1, Mundane Ring
thaumcraft:baubles:2, Mundane Belt
thaumcraft:baubles:3, Apprentice's Ring
thaumcraft:baubles:4, Fancy Amulet
thaumcraft:baubles:5, Fancy Ring
thaumcraft:baubles:6, Fancy Belt
thaumcraft:amulet_vis:0, Vis Stone
thaumcraft:amulet_vis:1, Amulet of Vis
thaumcraft:verdant_charm, Verdant Heart Charm
thaumcraft:curiosity_band, Headband of Curiosity
thaumcraft:voidseer_charm, Voidseer's Pearl
thaumcraft:cloud_ring, Cloudstepper Ring
thaumcraft:charm_undying, Charm of Undying
thaumcraft:creative_flux_sponge, Flux Sponge
thaumcraft:enchanted_placeholder, Any enchanted item
thaumcraft:caster_basic, Caster's Gauntlet 
thaumcraft:focus_1, Blank Lesser Focus
thaumcraft:focus_2, Blank Advanced Focus
thaumcraft:focus_3, Blank Greater Focus
thaumcraft:focus_pouch, Focus Pouch
thaumcraft:golem_bell, Golemancer's Bell
thaumcraft:golem, Golem
thaumcraft:seal:0, Blank Seal
thaumcraft:seal:1, Control Seal: Collect
thaumcraft:seal:2, Advanced Control Seal: Collect
thaumcraft:seal:3, Control Seal: Store
thaumcraft:seal:4, Advanced Control Seal: Store
thaumcraft:seal:5, Control Seal: Empty
thaumcraft:seal:6, Advanced Control Seal: Empty
thaumcraft:seal:7, Control Seal: Harvest
thaumcraft:seal:8, Control Seal: Butcher
thaumcraft:seal:9, Control Seal: Guard
thaumcraft:seal:10, Advanced Control Seal: Guard
thaumcraft:seal:11, Control Seal: Lumberjack
thaumcraft:seal:12, Control Seal: Block Breaker
thaumcraft:seal:13, Control Seal: Use
thaumcraft:seal:14, Control Seal: Provide
thaumcraft:seal:15, Control Seal: Stock
thaumcraft:seal:16, Control Seal: Advanced Block Breaker
enderio:item_enderface, Enderface
enderio:item_conduit_facade:0, Conduit Facade
enderio:item_conduit_facade:1, Hardened Conduit Facade
enderio:item_conduit_facade:2, Transparent Conduit Facade
enderio:item_conduit_facade:3, Transparent Hardened Conduit Facade
enderio:item_basic_capacitor:0, Basic Capacitor
enderio:item_basic_capacitor:1, Double-Layer Capacitor
enderio:item_basic_capacitor:2, Octadic Capacitor
enderio:block_alloy:0, Electrical Steel Block
enderio:block_alloy:1, Energetic Alloy Block
enderio:block_alloy:2, Vibrant Alloy Block
enderio:block_alloy:3, Redstone Alloy Block
enderio:block_alloy:4, Conductive Iron Block
enderio:block_alloy:5, Pulsating Iron Block
enderio:block_alloy:6, Dark Steel Block
enderio:block_alloy:7, Soularium Block
enderio:block_alloy:8, End Steel Block
enderio:block_alloy:9, Iron Alloy Block
enderio:item_alloy_ingot:0, Electrical Steel Ingot
enderio:item_alloy_ingot:1, Energetic Alloy Ingot
enderio:item_alloy_ingot:2, Vibrant Alloy Ingot
enderio:item_alloy_ingot:3, Redstone Alloy Ingot
enderio:item_alloy_ingot:4, Conductive Iron Ingot
enderio:item_alloy_ingot:5, Pulsating Iron Ingot
enderio:item_alloy_ingot:6, Dark Steel Ingot
enderio:item_alloy_ingot:7, Soularium Ingot
enderio:item_alloy_ingot:8, End Steel Ingot
enderio:item_alloy_ingot:9, Iron Alloy Ingot
enderio:item_alloy_nugget:0, Electrical Steel Nugget
enderio:item_alloy_nugget:1, Energetic Alloy Nugget
enderio:item_alloy_nugget:2, Vibrant Alloy Nugget
enderio:item_alloy_nugget:3, Redstone Alloy Nugget
enderio:item_alloy_nugget:4, Conductive Iron Nugget
enderio:item_alloy_nugget:5, Pulsating Iron Nugget
enderio:item_alloy_nugget:6, Dark Steel Nugget
enderio:item_alloy_nugget:7, Soularium Nugget
enderio:item_alloy_nugget:8, End Steel Nugget
enderio:item_alloy_nugget:9, Iron Alloy Nugget
enderio:item_alloy_ball:0, Electrical Steel Grinding Ball
enderio:item_alloy_ball:1, Energetic Alloy Grinding Ball
enderio:item_alloy_ball:2, Vibrant Alloy Grinding Ball
enderio:item_alloy_ball:3, Redstone Alloy Grinding Ball
enderio:item_alloy_ball:4, Conductive Iron Grinding Ball
enderio:item_alloy_ball:5, Pulsating Iron Grinding Ball
enderio:item_alloy_ball:6, Dark Steel Grinding Ball
enderio:item_alloy_ball:7, Soularium Grinding Ball
enderio:item_alloy_ball:8, End Steel Grinding Ball
enderio:item_alloy_ball:9, Iron Alloy Grinding Ball
enderio:item_material:0, Simple Machine Chassis
enderio:item_material:1, Industrial Machine Chassis
enderio:item_material:2, Machine Parts
enderio:item_material:3, Photovoltaic Plate
enderio:item_material:4, Conduit Binder
enderio:item_material:5, Silicon
enderio:item_material:6, Glider Wing
enderio:item_material:7, Glider Wings
enderio:item_material:8, Nutritious Stick
enderio:item_material:9, Wooden Gear
enderio:item_material:10, Stone Gear
enderio:item_material:11, Infinity Bimetal Gear
enderio:item_material:12, Energized Bimetal Gear
enderio:item_material:13, Vibrant Bimetal Gear
enderio:item_material:14, Pulsating Crystal
enderio:item_material:15, Vibrant Crystal
enderio:item_material:16, Ender Crystal
enderio:item_material:17, Enticing Crystal
enderio:item_material:18, Weather Crystal
enderio:item_material:19, Precient Crystal
enderio:item_material:20, Grains of Infinity
enderio:item_material:21, Flour
enderio:item_material:22, Conduit Binder Composite
enderio:item_material:23, Coal Powder
enderio:item_material:24, Iron Powder
enderio:item_material:25, Gold Powder
enderio:item_material:26, Copper Powder
enderio:item_material:27, Tin Powder
enderio:item_material:28, Ender Pearl Powder
enderio:item_material:29, Obsidian Powder
enderio:item_material:30, Ardite Powder
enderio:item_material:31, Cobalt Powder
enderio:item_material:32, Lapis Lazuli Powder
enderio:item_material:33, Quartz Powder
enderio:item_material:34, Grains of Prescience
enderio:item_material:35, Grains of Vibrancy
enderio:item_material:36, Grains of Piezallity
enderio:item_material:37, Grains of the End
enderio:item_material:38, Photovoltaic Composite
enderio:item_material:39, Enderium Base
enderio:item_material:40, Zombie Electrode
enderio:item_material:41, Z-Logic Controller
enderio:item_material:42, Frank'N'Zombie
enderio:item_material:43, Ender Resonator
enderio:item_material:44, Sentient Ender
enderio:item_material:45, Skeletal Contractor
enderio:item_material:46, Clippings and Trimmings
enderio:item_material:47, Twigs and Prunings
enderio:item_material:48, Organic Green Dye
enderio:item_material:49, Organic Brown Dye
enderio:item_material:50, Organic Black Dye
enderio:item_material:51, Industrial Dye Blend
enderio:item_material:52, Soul Attuned Dye Blend
enderio:item_material:53, Soul Machine Chassis
enderio:item_material:54, Enhanced Machine Chassis
enderio:item_material:55, Soulless Machine Chassis
enderio:item_material:56, Guardian Diode
enderio:item_material:57, Signalum Grinding Ball
enderio:item_material:58, Enderium Grinding Ball
enderio:item_material:59, Lumium Grinding Ball
enderio:item_material:60, Redstone Filter Base
enderio:item_material:61, Confusing Powder
enderio:item_material:62, Ender Fragment
enderio:item_material:63, Withering Dust
enderio:item_material:64, Remote Awareness Upgrade
enderio:item_material:65, Wireless Energy Transmitter Dish Assembly
enderio:item_material:66, End Steel Chassis
enderio:item_material:67, Enhanced Dye Blend
enderio:item_material:68, Enhanced Machine Parts
enderio:item_material:69, Simple Machine Parts
enderio:item_material:70, Cake Base
enderio:item_material:71, Infinity Rod
enderio:item_material:72, Nethercotta
enderio:item_material:73, Dark Bimetal Gear
enderio:item_material:74, Soul Powder
enderio:item_material:75, Infinity Reagent
enderio:item_broken_spawner:0, Broken Spawner
enderio:block_infinity_fog:0, Infinity Dust
enderio:block_dark_steel_anvil:0, Dark Steel Anvil
enderio:block_dark_steel_anvil:1, Slightly Damaged Dark Steel Anvil
enderio:block_dark_steel_anvil:2, Very Damaged Dark Steel Anvil
enderio:block_dark_steel_ladder, Dark Steel Ladder
enderio:block_dark_iron_bars, Dark Iron Bars
enderio:block_dark_steel_trapdoor, Dark Steel Trapdoor
enderio:block_dark_steel_door, Dark Steel Door
enderio:block_reinforced_obsidian, Reinforced Obsidian
enderio:block_self_resetting_lever5, Self-resetting Lever (5 seconds)
enderio:block_self_resetting_lever10, Self-resetting Lever (10 seconds)
enderio:block_self_resetting_lever30, Self-resetting Lever (30 seconds)
enderio:block_self_resetting_lever60, Self-resetting Lever (1 Minute)
enderio:block_self_resetting_lever300, Self-resetting Lever (5 Minutes)
enderio:block_decoration1:0, Machine Chassis (decoration block)
enderio:block_decoration1:1, Blank Machine (decoration block)
enderio:block_decoration1:2, Machine Tops (decoration block)
enderio:block_decoration1:3, Machine Sides (decoration block)
enderio:block_decoration1:4, Machine Backs (decoration block)
enderio:block_decoration1:5, Machine with sides (decoration block)
enderio:block_decoration1:6, Machine width backs (decoration block)
enderio:block_decoration1:7, Blank Soul Machine (decoration block)
enderio:block_decoration1:8, Soul Machine Tops (decoration block)
enderio:block_decoration1:9, Soul Machine Sides (decoration block)
enderio:block_decoration1:10, Soul Machine Backs (decoration block)
enderio:block_decoration1:11, Soul Machine with sides (decoration block)
enderio:block_decoration1:12, Soul Machine width backs (decoration block)
enderio:block_decoration1:13, Red Machine (decoration block)
enderio:block_decoration1:14, Broken Spawner (decoration block)
enderio:block_decoration1:15, Invisible Block (decoration block)
enderio:block_decoration2:0, Alloy Smelter (decoration block)
enderio:block_decoration2:1, Item Buffer (decoration block)
enderio:block_decoration2:2, Power Buffer (decoration block)
enderio:block_decoration2:3, Omni Buffer (decoration block)
enderio:block_decoration2:4, Creative Buffer (decoration block)
enderio:block_decoration2:5, Crafter (decoration block)
enderio:block_decoration2:6, Painting Machine (decoration block)
enderio:block_decoration2:7, Power Monitor (decoration block)
enderio:block_decoration2:8, SAG Mill (decoration block)
enderio:block_decoration2:9, Slice'N'Splice (decoration block)
enderio:block_decoration2:10, Stirling Generator (decoration block)
enderio:block_decoration2:11, Fluid Tank (decoration block)
enderio:block_decoration2:12, Pressurized Fluid Tank (decoration block)
enderio:block_decoration2:13, Travel Anchor (decoration block)
enderio:block_decoration2:14, Vacuum Chest (decoration block)
enderio:block_decoration2:15, Wireless Charger (decoration block)
enderio:block_decoration3:0, XP Vacuum (decoration block)
enderio:block_decoration3:1, Simple Alloy Smelter (decoration block)
enderio:block_decoration3:2, Simple Stirling Generator (decoration block)
enderio:block_decoration3:3, Wired Charger (decoration block)
enderio:block_decoration3:4, Simple Sagmill (decoration block)
enderio:block_industrial_insulation, Industrial Insulation
enderio:block_end_iron_bars, End Steel Bars
enderio:block_confusion_charge, Confusion Charge
enderio:block_concussion_charge, Concussion Charge
enderio:block_ender_charge, Ender Charge
enderio:block_painted_slab, Painted Slab
enderio:block_painted_stone_slab, Painted Stone Slab
enderio:block_painted_pressure_plate:1, Wooden Pressure Plate (Silent)
enderio:block_painted_pressure_plate:3, Stone Pressure Plate (Silent)
enderio:block_painted_pressure_plate:5, Weighted Pressure Plate (Heavy) (Silent)
enderio:block_painted_pressure_plate:7, Weighted Pressure Plate (Light) (Silent)
enderio:block_painted_pressure_plate:8, Dark Pressure Plate
enderio:block_painted_pressure_plate:9, Dark Pressure Plate (Silent)
enderio:block_painted_pressure_plate:10, Soularium Pressure Plate
enderio:block_painted_pressure_plate:11, Soularium Pressure Plate (Silent)
enderio:block_painted_pressure_plate:12, Soularium Pressure Plate (Tuned)
enderio:block_painted_pressure_plate:13, Soularium Pressure Plate (Tuned) (Silent)
enderio:block_painted_wooden_door, Painted Wooden Door
enderio:block_painted_iron_door, Painted Iron Door
enderio:block_painted_dark_steel_door, Painted Dark Steel Door
enderio:block_exit_rail, Exit Rail
enderio:item_conduit_probe:0, Conduit Probe
enderio:item_yeta_wrench, Yeta Wrench
enderio:item_xp_transfer:0, Experience Rod
enderio:item_cold_fire_igniter, Cold Fire Igniter
enderio:item_coord_selector, Coordinate Selector
enderio:item_location_printout, Location Printout
enderio:item_travel_staff:0, Staff of Traveling
enderio:item_travel_staff:0, Staff of Traveling
enderio:item_rod_of_return:0, Rod of Return
enderio:item_rod_of_return:0, Rod of Return
enderio:item_magnet:0, Electromagnet
enderio:item_magnet:0, Electromagnet
enderio:block_enderman_skull:0, Enderman Head
enderio:block_enderman_skull:2, Tormented Enderman Head
enderio:item_ender_food:0, "Enderios"
enderio:item_basic_item_filter:0, Basic Item Filter
enderio:item_advanced_item_filter:0, Advanced Item Filter
enderio:item_limited_item_filter:0, Limited Item Filter
enderio:item_big_item_filter:0, Big Item Filter
enderio:item_big_advanced_item_filter:0, Advanced Big Item Filter
enderio:item_existing_item_filter:0, Existing Item Filter
enderio:item_mod_item_filter:0, Mod Item Filter
enderio:item_power_item_filter:0, Power Item Filter
enderio:item_fluid_filter:0, Fluid Filter
enderio:item_redstone_not_filter:0, Redstone NOT Filter
enderio:item_redstone_or_filter:0, Redstone OR Filter
enderio:item_redstone_and_filter:0, Redstone AND Filter
enderio:item_redstone_nor_filter:0, Redstone NOR Filter
enderio:item_redstone_nand_filter:0, Redstone NAND Filter
enderio:item_redstone_xor_filter:0, Redstone XOR Filter
enderio:item_redstone_xnor_filter:0, Redstone XNOR Filter
enderio:item_redstone_toggle_filter:0, Redstone Toggle Latch Filter
enderio:item_redstone_counting_filter:0, Redstone Counting Filter
enderio:item_redstone_sensor_filter:0, Redstone Sensor Filter
enderio:item_redstone_timer_filter:0, Redstone Timer Filter
enderio:block_fused_quartz:0, Fused Quartz
enderio:block_fused_quartz:1, Fused Quartz
enderio:block_fused_quartz:2, Fused Quartz
enderio:block_fused_quartz:3, Fused Quartz
enderio:block_fused_quartz:4, Fused Quartz
enderio:block_fused_quartz:5, Fused Quartz
enderio:block_fused_quartz:6, Fused Quartz
enderio:block_fused_quartz:7, Fused Quartz
enderio:block_fused_quartz:8, Fused Quartz
enderio:block_fused_quartz:9, Fused Quartz
enderio:block_fused_quartz:10, Fused Quartz
enderio:block_fused_quartz:11, Fused Quartz
enderio:block_fused_quartz:12, Fused Quartz
enderio:block_fused_quartz:13, Fused Quartz
enderio:block_fused_quartz:14, Fused Quartz
enderio:block_fused_quartz:15, Fused Quartz
enderio:block_fused_glass:0, Quite Clear Glass
enderio:block_fused_glass:1, Quite Clear Glass
enderio:block_fused_glass:2, Quite Clear Glass
enderio:block_fused_glass:3, Quite Clear Glass
enderio:block_fused_glass:4, Quite Clear Glass
enderio:block_fused_glass:5, Quite Clear Glass
enderio:block_fused_glass:6, Quite Clear Glass
enderio:block_fused_glass:7, Quite Clear Glass
enderio:block_fused_glass:8, Quite Clear Glass
enderio:block_fused_glass:9, Quite Clear Glass
enderio:block_fused_glass:10, Quite Clear Glass
enderio:block_fused_glass:11, Quite Clear Glass
enderio:block_fused_glass:12, Quite Clear Glass
enderio:block_fused_glass:13, Quite Clear Glass
enderio:block_fused_glass:14, Quite Clear Glass
enderio:block_fused_glass:15, Quite Clear Glass
enderio:block_enlightened_fused_quartz:0, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:1, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:2, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:3, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:4, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:5, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:6, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:7, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:8, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:9, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:10, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:11, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:12, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:13, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:14, Enlightened Fused Quartz
enderio:block_enlightened_fused_quartz:15, Enlightened Fused Quartz
enderio:block_enlightened_fused_glass:0, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:1, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:2, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:3, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:4, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:5, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:6, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:7, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:8, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:9, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:10, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:11, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:12, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:13, Enlightened Clear Glass
enderio:block_enlightened_fused_glass:14, Enlightened Clear Glass
